"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2013-Q3","Q3-2013","USD","US Dollar","0","Units","2015","2015",1544193785202.66,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2013-Q4","Q4-2013","USD","US Dollar","0","Units","2015","2015",1560440186751.83,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2014-Q1","Q1-2014","USD","US Dollar","0","Units","2015","2015",1562683455092.26,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2014-Q2","Q2-2014","USD","US Dollar","0","Units","2015","2015",1577249052426.01,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2014-Q3","Q3-2014","USD","US Dollar","0","Units","2015","2015",1592336761407.28,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2014-Q4","Q4-2014","USD","US Dollar","0","Units","2015","2015",1603605808386.13,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2015-Q1","Q1-2015","USD","US Dollar","0","Units","2015","2015",1594972848763.26,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2015-Q2","Q2-2015","USD","US Dollar","0","Units","2015","2015",1590758073665.5,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2015-Q3","Q3-2015","USD","US Dollar","0","Units","2015","2015",1596381891395.59,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2015-Q4","Q4-2015","USD","US Dollar","0","Units","2015","2015",1597473878847.65,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2016-Q1","Q1-2016","USD","US Dollar","0","Units","2015","2015",1606992122415.44,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2016-Q2","Q2-2016","USD","US Dollar","0","Units","2015","2015",1599726205907.52,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2016-Q3","Q3-2016","USD","US Dollar","0","Units","2015","2015",1617071183068.34,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2016-Q4","Q4-2016","USD","US Dollar","0","Units","2015","2015",1626425546166.32,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2017-Q1","Q1-2017","USD","US Dollar","0","Units","2015","2015",1642820181306.27,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2017-Q2","Q2-2017","USD","US Dollar","0","Units","2015","2015",1660547271723.32,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2017-Q3","Q3-2017","USD","US Dollar","0","Units","2015","2015",1665964385946.28,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2017-Q4","Q4-2017","USD","US Dollar","0","Units","2015","2015",1673007128548.09,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2018-Q1","Q1-2018","USD","US Dollar","0","Units","2015","2015",1678304008858.53,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2018-Q2","Q2-2018","USD","US Dollar","0","Units","2015","2015",1688996591873.25,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2018-Q3","Q3-2018","USD","US Dollar","0","Units","2015","2015",1697553787660.84,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2018-Q4","Q4-2018","USD","US Dollar","0","Units","2015","2015",1699283179553.24,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2019-Q1","Q1-2019","USD","US Dollar","0","Units","2015","2015",1701097746010.85,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2019-Q2","Q2-2019","USD","US Dollar","0","Units","2015","2015",1707823743609.6,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2019-Q3","Q3-2019","USD","US Dollar","0","Units","2015","2015",1716231449850.52,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2019-Q4","Q4-2019","USD","US Dollar","0","Units","2015","2015",1724782799317.88,,
"CAN","Canada","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2020-Q1","Q1-2020","USD","US Dollar","0","Units","2015","2015",1733430502575.34,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1995-Q1","Q1-1995","PER","Persons","0","Units",,,2773039.5092664,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1995-Q2","Q2-1995","PER","Persons","0","Units",,,2797795.95641732,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1995-Q3","Q3-1995","PER","Persons","0","Units",,,2792399.85408424,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1995-Q4","Q4-1995","PER","Persons","0","Units",,,2782098.01356538,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1996-Q1","Q1-1996","PER","Persons","0","Units",,,2795587.30353283,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1996-Q2","Q2-1996","PER","Persons","0","Units",,,2815194.38054601,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1996-Q3","Q3-1996","PER","Persons","0","Units",,,2800900.09043219,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1996-Q4","Q4-1996","PER","Persons","0","Units",,,2807651.55882229,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1997-Q1","Q1-1997","PER","Persons","0","Units",,,2808933.7460816,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1997-Q2","Q2-1997","PER","Persons","0","Units",,,2829802.03850077,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1997-Q3","Q3-1997","PER","Persons","0","Units",,,2825500.12033089,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1997-Q4","Q4-1997","PER","Persons","0","Units",,,2842097.42842008,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1998-Q1","Q1-1998","PER","Persons","0","Units",,,2827692.97388653,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1998-Q2","Q2-1998","PER","Persons","0","Units",,,2821817.47189912,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1998-Q3","Q3-1998","PER","Persons","0","Units",,,2821718.98075532,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1998-Q4","Q4-1998","PER","Persons","0","Units",,,2843437.24012571,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1999-Q1","Q1-1999","PER","Persons","0","Units",,,2848667.06392793,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1999-Q2","Q2-1999","PER","Persons","0","Units",,,2848530.75147999,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1999-Q3","Q3-1999","PER","Persons","0","Units",,,2857776.62400268,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","1999-Q4","Q4-1999","PER","Persons","0","Units",,,2823025.5605894,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2000-Q1","Q1-2000","PER","Persons","0","Units",,,2844920.40270428,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2000-Q2","Q2-2000","PER","Persons","0","Units",,,2840641.06244347,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2000-Q3","Q3-2000","PER","Persons","0","Units",,,2818300.34206217,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2000-Q4","Q4-2000","PER","Persons","0","Units",,,2838604.85945675,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2001-Q1","Q1-2001","PER","Persons","0","Units",,,2853867.43904802,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2001-Q2","Q2-2001","PER","Persons","0","Units",,,2839811.65334205,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2001-Q3","Q3-2001","PER","Persons","0","Units",,,2880163.95480007,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2001-Q4","Q4-2001","PER","Persons","0","Units",,,2893123.61947652,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2002-Q1","Q1-2002","PER","Persons","0","Units",,,2845845.94089739,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2002-Q2","Q2-2002","PER","Persons","0","Units",,,2865272.60191793,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2002-Q3","Q3-2002","PER","Persons","0","Units",,,2862089.84811413,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2002-Q4","Q4-2002","PER","Persons","0","Units",,,2848458.27573722,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2003-Q1","Q1-2003","PER","Persons","0","Units",,,2848188.58370117,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2003-Q2","Q2-2003","PER","Persons","0","Units",,,2860886.56747259,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2003-Q3","Q3-2003","PER","Persons","0","Units",,,2873834.25590229,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2003-Q4","Q4-2003","PER","Persons","0","Units",,,2868690.59292396,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2004-Q1","Q1-2004","PER","Persons","0","Units",,,2878905.15407048,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2004-Q2","Q2-2004","PER","Persons","0","Units",,,2897757.12607531,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2004-Q3","Q3-2004","PER","Persons","0","Units",,,2922098.61624333,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2004-Q4","Q4-2004","PER","Persons","0","Units",,,2892372.43694421,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2005-Q1","Q1-2005","PER","Persons","0","Units",,,2893454.01553753,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2005-Q2","Q2-2005","PER","Persons","0","Units",,,2881957.90449601,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2005-Q3","Q3-2005","PER","Persons","0","Units",,,2884608.32525747,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2005-Q4","Q4-2005","PER","Persons","0","Units",,,2905046.42137566,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2006-Q1","Q1-2006","PER","Persons","0","Units",,,2909888.30826634,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2006-Q2","Q2-2006","PER","Persons","0","Units",,,2908703.63778936,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2006-Q3","Q3-2006","PER","Persons","0","Units",,,2928954.71027137,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2006-Q4","Q4-2006","PER","Persons","0","Units",,,2929720.01033961,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2007-Q1","Q1-2007","PER","Persons","0","Units",,,2937249.10914998,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2007-Q2","Q2-2007","PER","Persons","0","Units",,,2916495.22958282,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2007-Q3","Q3-2007","PER","Persons","0","Units",,,2909194.72370794,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2007-Q4","Q4-2007","PER","Persons","0","Units",,,2890527.60422593,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2008-Q1","Q1-2008","PER","Persons","0","Units",,,2923372.57023213,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2008-Q2","Q2-2008","PER","Persons","0","Units",,,2953804.41725806,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2008-Q3","Q3-2008","PER","Persons","0","Units",,,2963490.33791164,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2008-Q4","Q4-2008","PER","Persons","0","Units",,,2981232.67459816,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2009-Q1","Q1-2009","PER","Persons","0","Units",,,2964020.63446023,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2009-Q2","Q2-2009","PER","Persons","0","Units",,,2950383.66910601,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2009-Q3","Q3-2009","PER","Persons","0","Units",,,2958082.56621621,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2009-Q4","Q4-2009","PER","Persons","0","Units",,,2916313.13021755,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","0","Units",,,2927803.57909283,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","0","Units",,,2932020.26638958,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","0","Units",,,2921258.88677346,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","0","Units",,,2918417.26774413,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","0","Units",,,2920818.23841302,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","0","Units",,,2926867.65325472,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","0","Units",,,2933607.53658932,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","0","Units",,,2915273.2384096,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","0","Units",,,2916445.26122368,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","0","Units",,,2916588.86781181,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","0","Units",,,2897698.24563248,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","0","Units",,,2899100.95866536,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","0","Units",,,2893969.55374668,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","0","Units",,,2891131.82802069,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","0","Units",,,2893287.07078856,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","0","Units",,,2882011.54744407,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","0","Units",,,2870892.00814927,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","0","Units",,,2884633.86355265,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","0","Units",,,2922771.55429839,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","0","Units",,,2937102.5739997,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","0","Units",,,2934201.07577774,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","0","Units",,,2922678.83881228,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","0","Units",,,2920639.18294365,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","0","Units",,,2955814.23579966,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","0","Units",,,3018987.81792605,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","0","Units",,,3038368.64565537,,
"DNK","Denmark","LF","Labour force","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","0","Units",,,3026280.10604035,,
