Pays,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,ESP,ESP,ESP,ESP,ESP,ESP,ESP,ESP,ESP,FIN,FIN,FIN,FIN,FIN,FIN,FIN,FIN,FIN,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,GBR,GBR,GBR,GBR,GBR,GBR,GBR,GBR,GBR,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,ITA,ITA,ITA,ITA,ITA,ITA,ITA,ITA,ITA,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,LUX,LUX,LUX,LUX,LUX,LUX,LUX,LUX,LUX,NLD,NLD,NLD,NLD,NLD,NLD,NLD,NLD,NLD,NOR,NOR,NOR,NOR,NOR,NOR,NOR,NOR,NOR,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,USA,USA,USA,USA,USA,USA,USA,USA,USA
Variables,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100
2017-07-01,65.2543498666666,5.51301646666667,262.284,61.6569054333333,112.537,114.522,472.925,0.2416,0.3263,61.1451055294982,5.41954255386074,47.2687778,57.8313205157239,49.9196256,21.3281609,90.1623095,0.2122,0.3606,53.8926168870982,7.08684927922986,55.463,50.0733283556768,90.042,25.188,107.015,0.1358,0.4523,65.6666666666667,6.2,293.6005,61.6333333333333,158.39025,108.30575,505.4145,0.1538,0.5334,68.4046301566288,4.81320302971242,90.969909899,65.1121764254664,113.558279946,45.705441065,175.369054899,0.1928,0.3754,61.3234518441505,3.6938130765527,418.13446,59.0582781609378,383.90707,162.47006,797.47409,0.2326,0.3278,61.7568222324034,5.9446901682724,234.2903,58.0855704929163,294.4413,108.7576,511.9195,0.2132,0.3199,58.139148368174,16.8540055297964,167.382,48.3403730872254,101.103,53.606,286.95,0.2266,0.3314,58.8204604279209,8.64075217077452,26.773,53.7379302166357,21.001,11.872,50.19,0.1828,0.3961,55.745586826129,9.51008937249995,307.331,50.4441316977396,178.964,128.224,564.123,0.2308,0.3227,62.8213364232108,4.21376165586776,341.637,60.1741950373058,163.791,94.995,529.856,0.2539,0.2939,52.0513551981434,21.0117753148031,30.748843419,41.1144413955994,15.530800405,5.646310946,44.65419461,0.22,0.3196,61.9385842657888,6.60174955671094,24.135414687,57.8495540535891,89.680853518,15.428426714,76.226544302,0.1904,0.3752,50.0393481641973,11.4412931020245,258.8153,44.3141996743889,133.2459,75.9146,427.3137,0.1915,0.3619,60.7308001248421,2.8,75340.65,59.0344082147361,25516.575,34527.625,138311.4,0.1884,0.3249,59.8769770335386,5.45316152446797,3.875524,56.6117887599312,25.369451,2.283006,12.40545,0.216,0.3431,64.0780222513907,4.68983478374116,80.860610885,61.0728688751116,155.767488955,37.90759212,182.229762562,0.2083,0.3247,63.5553390157287,3.95759259042813,376.567,61.0400776280208,341.891,206.145,884.355,0.197,0.3508,71.2,4.7,37.83,67.8,17.851,15.105,61.524,0.1952,0.4333,59.1719695542256,8.67096205323073,31.231516,54.0411905280295,20.365732,8.048271,48.384712,0.2308,0.2952,66.0109786827535,6.71145552568823,553.662,61.5806812063889,549.879,314.285,1224.075,0.2592,0.303,52.8339849809772,10.4402175511669,256.236,47.3180020080123,96.550860486,130.046,429.576,0.2177,0.3454,62.9333333333333,4.3,12604.529,60.2333333333333,2467.962,3762.485,18185.636,0.2365,0.3182
2017-10-01,65.5253608666667,5.4639493,264.693,61.9448657666667,110.241,114.348,475.223,0.2416,0.3263,61.3637591826504,5.40101098255948,46.9190698,58.0494958098841,50.9396839,21.4301807,90.5715378,0.2122,0.3606,54.0949578490168,6.34384848458201,55.54,50.6632556852766,92.143,25.568,107.861,0.1358,0.4523,65.7333333333333,6.0,295.422,61.8,161.016,111.60075,508.0325,0.1538,0.5334,68.4059862069398,4.7470010092056,90.996452543,65.1587533513393,116.46829964,45.961767634,177.241918552,0.1928,0.3754,61.3294266973722,3.62559008170658,421.26028,59.1058730858648,390.86463,163.49999,804.13164,0.2326,0.3278,61.6281610918781,5.3980866932689,239.0296,58.3014195286711,294.8623,110.8667,515.7843,0.2132,0.3199,58.0399106380686,16.5536976701648,168.443,48.4321593030089,102.443,54.629,288.745,0.2266,0.3314,59.3413856929877,8.36339968759333,26.989,54.3784284273268,20.467,11.918,50.818,0.1828,0.3961,55.7247654675743,9.01519778943026,307.434,50.7010676429763,183.279,129.553,568.772,0.2308,0.3227,62.9494733356008,4.2353077570954,343.095,60.2833694083674,160.946,96.36,531.737,0.2539,0.2939,51.9437874032701,20.8504560847826,30.95388861,41.1132708219784,15.45196611,5.37827442,44.550020539,0.22,0.3196,62.1491459618823,6.2555571466273,24.324198267,58.2613706200959,96.590854817,14.353683685,79.582940669,0.1904,0.3752,49.8221976971182,10.7943657132327,259.3308,44.4442074713215,134.934,77.1998,429.691,0.1915,0.3619,60.7250258218513,2.7,75659.275,59.0731619413744,26062.05,34690.225,138868.525,0.1884,0.3249,58.933438152066,5.1842204155154,3.886701,55.8781988198214,25.071148,2.307263,12.528041,0.216,0.3431,63.9965144175973,4.4055967610459,80.771990885,61.1770860512334,157.939128955,37.75683212,183.673012562,0.2083,0.3247,63.5543953785104,3.96632425178403,381.059,61.0336219815378,337.799,207.124,882.509,0.197,0.3508,71.2,4.5,38.331,68.0,17.912,15.644,62.233,0.1952,0.4333,59.0527976779292,7.94393212661005,31.404866,54.3616835115302,20.789799,8.312202,48.784101,0.2308,0.2952,66.6093260874494,6.59797580470833,556.061,62.2144588685202,565.414,302.752,1227.651,0.2592,0.303,52.9489389146733,10.08893457715,265.429,47.6069551082768,101.525,128.547,437.664,0.2177,0.3454,62.7,4.13333333333333,12733.742,60.1,2536.238,3844.638,18359.432,0.2365,0.3182
2018-01-01,65.6875609333333,5.52184276666667,265.925,62.0603986,114.559,116.004,479.522,0.2451,0.3189,61.3163619457843,5.05843783820461,47.6861016,58.2147118921082,51.1465886,21.5642515,91.6239604,0.2154,0.351,54.0339668173914,6.06196458847321,56.142,50.7584468831738,92.007,25.722,108.327,0.1348,0.4551,65.4666666666667,5.8,297.29675,61.6333333333333,163.167,111.638,511.37075,0.1538,0.5334,68.5408297919124,4.87919814864613,91.210387951,65.1965868936387,118.635051378,46.269959045,179.221197655,0.1957,0.3673,61.1836854336491,3.45285895243214,422.17196,59.0710990737254,390.79361,165.19634,802.4673,0.2324,0.3284,61.598687167761,5.20578720459754,241.8061,58.3919905929816,299.6053,109.0655,518.9412,0.2147,0.317,57.9238119043487,16.1142116171549,169.051,48.5898462773592,102.906,54.652,290.332,0.2258,0.3335,59.5486924161761,8.27639425613533,27.206,54.62020785744,21.139,11.979,50.754,0.1831,0.3952,55.7398081030812,9.24815926076642,308.326,50.5849018780626,183.127,129.869,569.499,0.2334,0.3158,63.1152502606563,4.14518882141035,344.525,60.4990039622464,165.261,95.151,532.104,0.2559,0.2894,51.8233616784474,20.1363684659842,31.087289709,41.3880186194156,16.202267683,5.165887689,44.839034526,0.22,0.3208,61.8652419038894,6.05859364942678,24.396621927,58.1170782866978,93.819447994,16.196271351,80.512174404,0.1914,0.3728,49.9207641957426,10.9479245574415,260.3888,44.4554765930944,133.3947,77.2622,429.7537,0.1934,0.3565,61.2923399793288,2.46666666666667,75605.475,59.7782984859409,26355.825,34736.775,138820.0,0.1885,0.3259,59.9610265480827,5.55042621273494,3.936571,56.632934013133,25.082361,2.317974,12.729392,0.2179,0.3435,63.9745057414001,4.12556144427251,81.715390885,61.335198198369,159.131058955,38.10412212,184.512762562,0.2088,0.3237,63.8037678218321,3.80883580811279,379.263,61.373587066109,336.043,206.152,886.52,0.2065,0.326,71.1,4.4,38.631,68.0,17.831,15.986,62.763,0.1952,0.4333,59.0365391610845,7.53368202561414,31.701969,54.5889140217612,21.103778,8.328393,49.146055,0.2309,0.2954,71.9455223347134,6.3753302902375,560.75,67.3587576568388,560.568,314.098,1233.069,0.2567,0.3085,53.099886478576,9.87464104535434,262.101,47.856463293326,100.535,131.699,444.191,0.2191,0.3412,62.8666666666667,4.03333333333333,12798.099,60.3333333333333,2553.171,3911.648,18530.483,0.2368,0.3187
2018-04-01,65.5656235333333,5.419763,267.923,62.0121337333333,115.457,115.562,483.707,0.2451,0.3189,61.2837110808147,4.68498396587601,47.4171332,58.4125790429848,52.627898,22.15957,92.0249721,0.2154,0.351,53.8755735114608,6.30481965647828,56.385,50.4788157626698,90.63,25.874,108.842,0.1348,0.4551,65.4333333333333,5.93333333333333,298.711,61.5333333333333,167.43125,111.93475,514.67975,0.1538,0.5334,68.4834450731064,4.93191156738036,91.312740488,65.1059021238053,115.522917172,46.322476908,180.974632134,0.1957,0.3673,61.1794937255312,3.45632507600831,422.85321,59.0649315425208,392.88799,166.66549,806.25003,0.2324,0.3284,61.8990126233932,5.14156681375779,243.5293,58.7164335323051,296.5538,122.0723,521.0911,0.2147,0.317,57.9884480504885,15.4119087421027,169.719,49.0513213559856,102.32,56.811,291.843,0.2258,0.3335,59.4174058756318,7.21706859103218,27.654,55.1292109385754,21.009,12.123,50.743,0.1831,0.3952,55.6825249850768,9.07020108774474,307.842,50.6320079981967,184.111,130.876,570.838,0.2334,0.3158,63.019849862375,3.96285830018686,345.269,60.5224625113386,162.644,95.205,534.14,0.2559,0.2894,51.9532492628367,19.5689261401454,31.326574187,41.7865562871866,16.445253639,5.531866152,44.947767632,0.22,0.3208,62.3032561346769,5.7653268940525,24.62520841,58.711269752874,100.111741661,16.880577518,82.321651138,0.1914,0.3728,50.2037034696898,10.9172385748583,260.8506,44.7228453884894,134.4196,78.1096,430.2769,0.1934,0.3565,61.5285368764938,2.43333333333333,75751.125,60.0594826809265,26587.875,34892.8,138891.9,0.1885,0.3259,59.3004140637621,5.47812847990071,3.954959,56.0518611922361,24.739145,2.333901,12.615258,0.2179,0.3435,64.2046785214888,3.91694981039925,81.953270885,61.6898134878739,160.473488955,38.28718212,185.627192562,0.2088,0.3237,64.0625211689524,3.8004286288431,384.262,61.6278707740889,338.988,213.73,888.39,0.2065,0.326,71.1,4.5,39.106,67.9,18.066,16.087,63.645,0.1952,0.4333,59.0467358612638,6.99326048897762,31.872374,54.9174438122471,21.349816,8.496691,49.552485,0.2309,0.2954,72.8013371713949,6.36522816250307,563.479,68.1673659550825,565.452,314.194,1244.087,0.2567,0.3085,53.116246160297,10.5336501099698,258.622,47.521166638221,104.948,133.883,446.45,0.2191,0.3412,62.9333333333333,3.93333333333333,12898.098,60.4666666666667,2565.247,3956.955,18654.383,0.2368,0.3187
2018-07-01,65.5175089,5.1828265,268.613,62.1217689666667,116.849,115.576,485.489,0.2451,0.3189,61.4426193044982,4.87514609899576,47.2363921,58.4472018463542,52.2027673,21.9410708,92.2336628,0.2154,0.351,54.4287154320343,5.77149078784347,56.398,51.2873671349329,90.891,26.083,109.214,0.1348,0.4551,65.4,5.9,300.018,61.5,168.0065,110.15875,518.20175,0.1538,0.5334,68.3316791066154,4.24885264491719,91.55298579,65.4283667515777,115.51274049,45.399620027,180.681852205,0.1957,0.3673,61.3504205420456,3.34405877377603,422.65285,59.2988264211608,389.30272,167.83172,803.60208,0.2324,0.3284,61.7183245234174,4.89982572152013,241.7299,58.6942341835278,308.7582,108.0542,525.4523,0.2147,0.317,57.9224053204835,14.9382307276491,169.667,49.2698227707056,102.973,56.607,293.625,0.2258,0.3335,59.4696723694543,7.35931836149656,27.167,55.0931098512472,20.782,12.094,50.863,0.1831,0.3952,55.7148301032591,8.98709248067422,308.744,50.7076867964287,185.666,132.209,572.938,0.2334,0.3158,63.0106175958768,3.99595985315365,346.964,60.4927386135214,166.934,95.556,537.326,0.2559,0.2894,51.9388376639615,19.0219956542483,31.285963883,42.0590342206556,16.765033013,4.709539842,45.052398408,0.22,0.3208,62.3266964377056,5.62428884287594,24.799177282,58.8212630038266,100.646227019,19.713837164,81.575789631,0.1914,0.3728,49.7321283355906,10.1618337594862,261.0708,44.6784321290735,135.2653,77.3945,430.0072,0.1934,0.3565,61.5888678340218,2.43333333333333,75620.7,60.0829601130181,26013.575,33967.55,137984.35,0.1885,0.3259,59.9469082035666,6.04552511003019,3.998512,56.3228028154332,24.700173,2.136445,12.71744,0.2179,0.3435,64.4298589755682,3.71712551194607,82.066910885,62.0349202502765,163.169918955,37.58527212,186.037632562,0.2088,0.3237,64.2504632658304,3.86899401736869,383.352,61.7646166859437,341.8,212.004,894.503,0.2065,0.326,71.1,4.0,39.537,68.2,18.186,15.953,64.002,0.1952,0.4333,59.2742634663785,6.88291310962291,32.049347,55.1944674156187,21.055421,8.589785,49.811417,0.2309,0.2954,73.3043777650807,6.31398121602919,560.562,68.6759531224664,570.079,305.415,1233.429,0.2567,0.3085,53.353775518354,11.0470928942706,260.04,47.4597343742408,112.676,124.118,439.349,0.2191,0.3412,62.8,3.76666666666667,12982.98,60.4333333333333,2530.95,3969.722,18752.355,0.2368,0.3187
2018-10-01,65.6289972666667,5.0369323,269.315,62.3232935666667,116.359,113.548,486.394,0.2451,0.3189,61.424781731259,4.77306884700076,47.4262693,58.492934610106,52.8052289,22.5076314,93.0182689,0.2154,0.351,54.4115495410838,5.66198002861552,56.606,51.3307784728074,91.771,26.815,110.154,0.1348,0.4551,65.4333333333333,5.7,300.77675,61.7,167.865,107.79025,519.63425,0.1538,0.5334,68.5784921211104,4.79203981756143,91.777920476,65.2921834723836,113.944047595,45.328300058,180.996264423,0.1957,0.3673,61.4185160455482,3.28100422928187,425.81867,59.4033719365316,391.25509,169.84613,806.32566,0.2324,0.3284,62.0489321148324,5.27526083976062,241.0719,58.775689097489,308.3648,109.7028,528.7403,0.2147,0.317,57.8431982929014,14.5589315798617,170.124,49.4218466298342,103.764,57.105,295.252,0.2258,0.3335,59.3440949068078,6.58955771981621,27.274,55.4335815196212,20.995,12.326,51.057,0.1831,0.3952,55.561147870534,8.76055966472752,309.854,50.6936803609284,189.298,133.521,576.507,0.2334,0.3158,63.1720700441538,3.8805779172943,348.933,60.7206286441227,166.762,95.337,538.222,0.2559,0.2894,51.8541946300314,18.4374533197377,31.286200279,42.2936017007934,17.293832034,4.906077426,45.273794804,0.22,0.3208,62.1792481573455,5.51915650962853,24.803438848,58.7474781350313,104.525706724,39.792076924,83.667567663,0.1914,0.3728,49.8108918850962,10.4082302187821,261.6259,44.6264595836667,136.0709,77.4191,430.4934,0.1934,0.3565,61.8894350483584,2.43333333333333,75697.45,60.3685112266675,26469.675,34827.85,138610.375,0.1885,0.3259,60.3215496546099,5.25937787988777,4.048569,57.1490114152698,25.278308,2.280861,12.755302,0.2179,0.3435,64.5038937511674,3.56609024014129,82.263490885,62.2036266915959,161.558648955,38.79882212,186.794002562,0.2088,0.3237,64.3432707106353,3.72292511796065,386.119,61.9478189236317,336.467,217.818,894.627,0.2065,0.326,70.9,4.4,39.959,67.9,18.324,16.228,64.664,0.1952,0.4333,59.0952878689297,6.56237235268653,32.22253,55.2172350360786,21.143531,8.789629,50.018848,0.2309,0.2954,73.8680459204749,6.4057169543699,564.304,69.1362679790853,593.61,309.74,1251.048,0.2567,0.3085,53.0835102144589,12.0997712200989,245.35,46.6605269229115,113.746,111.912,426.215,0.2191,0.3412,62.9,3.83333333333333,13033.382,60.5,2548.787,3983.118,18813.923,0.2368,0.3187
2019-01-01,65.6700769,5.02559943333333,270.33,62.3697321,117.741,112.894,488.812,0.2448,0.3196,61.564260097336,4.7647911402254,48.1420922,58.6308516866728,54.2381463,23.0363413,93.7626706,0.2151,0.3519,54.0647677076556,5.55867639529873,56.622,51.0594822269171,91.968,26.908,110.329,0.1352,0.4535,65.7333333333333,5.76666666666667,302.49175,61.9333333333333,165.967,110.23575,520.09275,0.1538,0.5334,68.3166921193197,4.63351956527248,92.190766919,65.1512248236241,111.421028826,46.098008955,181.303804537,0.1936,0.3743,61.6526335038784,3.16517107976006,429.63579,59.7012221783031,397.3962,172.33384,811.26217,0.2326,0.3274,62.1514905042675,5.11768465589905,245.4078,58.9707732113181,311.4915,115.4631,532.8994,0.2146,0.3173,57.8532927248282,14.2333104594694,170.838,49.6188539602778,104.036,57.77,296.794,0.2262,0.3326,59.3044334327308,6.64114629333106,27.309,55.365939250032,22.72,12.125,51.21,0.1836,0.3936,55.4806191565125,8.75796726140985,311.626,50.6216446943576,190.328,135.063,579.533,0.2332,0.3166,63.1378025558656,3.7314256743065,348.845,60.7818623811031,164.775,97.322,541.195,0.2564,0.2884,52.0632182994174,18.2953582154206,31.644597368,42.5380660130626,17.185464527,4.777713259,45.689702809,0.22,0.3208,62.2722236910764,5.02391052404237,25.285689013,59.1437228915052,106.566269999,18.635407264,83.262104698,0.1912,0.3732,49.9904338623224,10.4454355075162,261.5437,44.768715333306,136.3247,78.6232,431.2247,0.1921,0.3607,61.9505873316986,2.46666666666667,75650.075,60.4533702122542,26049.0,34946.175,139410.725,0.1884,0.3253,60.3298353971537,5.41929469931787,4.056531,57.0603838253686,24.500695,2.297354,12.756371,0.2178,0.3436,64.6240191188943,3.49697238604305,82.608850885,62.3641350155554,162.104638955,39.53428212,187.740832562,0.209,0.3234,63.9948081650527,3.7015535932165,387.963,61.6260060439472,341.883,212.83,894.077,0.2056,0.3283,70.6,4.2,40.38,67.6,18.856,16.632,65.226,0.1952,0.4333,59.1669568880908,6.48337232425411,32.454628,55.3309427801049,21.96876,9.083988,50.35236,0.2309,0.2953,72.533577795422,6.98772230632819,563.078,67.4651328002334,592.625,306.638,1256.126,0.2565,0.309,53.3942345506674,13.6710915626159,251.863,46.0946598560877,109.421,111.629,433.392,0.2186,0.3424,63.1,3.86666666666667,13093.153,60.7,2560.413,4020.353,18950.347,0.2367,0.3187
2019-04-01,65.9565721333333,5.22984123333333,271.244,62.5071439,119.861,111.682,491.985,0.2448,0.3196,61.4554049487202,4.47055291712371,47.8963778,58.708008550055,53.4887731,23.1934525,93.464607,0.2151,0.3519,54.905634678005,5.50051494927579,56.968,51.8855420345466,91.916,26.931,110.673,0.1352,0.4535,65.7666666666667,5.56666666666667,303.076,62.1,171.00525,109.747,525.65325,0.1538,0.5334,68.431293672329,4.46711057130612,92.753933829,65.3743921186109,115.224057278,45.897992253,181.975340178,0.1936,0.3743,61.7954467790983,3.08081195961706,429.51557,59.8916452642291,391.1486,171.69771,807.17671,0.2326,0.3274,62.29561331251,4.88026461586257,244.3278,59.255422538785,321.517,115.1037,538.4743,0.2146,0.3173,57.9183299146667,14.0631742399889,170.379,49.7731742618755,105.594,57.571,297.916,0.2262,0.3326,59.4040122363914,6.72919128735168,27.903,55.4066026206429,22.134,12.139,51.685,0.1836,0.3936,55.4152335552034,8.45035138397927,313.015,50.7324515995359,189.417,136.814,581.245,0.2332,0.3166,63.3031771875837,3.7759745025865,350.575,60.9128653576534,163.512,96.28,541.944,0.2564,0.2884,52.0761879731397,17.3350179406066,31.58161219,43.0487714452119,16.926489289,4.520687359,45.924067856,0.22,0.3208,62.2441724097408,5.12306619821684,25.436399106,59.0553622526575,110.118801571,60.361464559,87.379369423,0.1912,0.3732,49.9149241186933,10.0099247914662,262.172,44.9184777546946,138.3287,78.6136,432.0623,0.1921,0.3607,61.9886929091346,2.36666666666667,75955.425,60.5209335899904,26030.325,35029.2,139518.875,0.1884,0.3253,61.1103971024878,5.30684460108486,4.101432,57.8673632931529,25.103329,2.346528,12.993933,0.2178,0.3436,64.773771421296,3.33729332722027,83.082170885,62.6120806698642,164.742448955,39.98476212,188.412302562,0.209,0.3234,63.8746844924461,3.4327021353138,388.736,61.682056833949,336.395,222.356,895.504,0.2056,0.3283,70.5,4.0,40.549,67.7,18.619,16.501,65.448,0.1952,0.4333,59.1966635005256,6.49950533768252,32.627454,55.349173196579,21.732594,8.979368,50.625731,0.2309,0.2953,72.946191603644,6.6001716787691,567.71,68.1316177246797,591.057,310.52,1257.054,0.2565,0.309,52.938998042618,13.8986398927551,259.761,45.5811973418418,111.399,107.311,442.359,0.2186,0.3424,62.9,3.66666666666667,13212.778,60.6333333333333,2531.422,4029.714,19020.599,0.2367,0.3187
2019-07-01,66.0785288666667,5.22990256666667,271.195,62.6226848333333,120.854,112.746,494.974,0.2448,0.3196,61.2007768616304,4.37812765892666,47.714164,58.5213287223733,53.6339007,22.9221165,93.7535144,0.2151,0.3519,54.5216971954265,5.2205552359303,57.434,51.6753618777726,92.07,27.022,111.234,0.1352,0.4535,65.7,5.63333333333333,304.77525,62.0,169.93875,111.8455,528.02975,0.1538,0.5334,68.1222867230057,4.39985498168033,92.7773214,65.125004896989,120.058090164,45.741709932,182.96118044,0.1936,0.3743,61.9263338107,3.12489218416,430.67772,59.9912026455126,396.0473,171.59169,809.6734,0.2326,0.3274,62.4075790026481,4.89887292563171,244.221,59.3503110113452,323.1925,115.3129,541.2217,0.2146,0.3173,57.9023960115739,14.1575264529874,171.72,49.7048489793218,105.778,58.186,298.97,0.2262,0.3326,59.4698231798531,6.78677577571311,27.623,55.4337396264234,22.639,11.855,51.578,0.1836,0.3936,55.0845140641954,8.43241967190428,314.152,50.4395566640733,188.58,138.416,582.048,0.2332,0.3166,63.159122021052,3.75834529628979,351.208,60.7853841293959,172.158,97.537,544.639,0.2564,0.2884,51.9174461719828,17.0107819738335,31.749174482,43.0858825972844,18.420468021,4.721622578,45.610854739,0.22,0.3208,62.3310148210728,4.90016308748753,25.549762461,59.2766934407542,111.299938417,21.305725747,86.606727931,0.1912,0.3732,49.9078505018279,9.84088674038916,262.7475,44.9964754593803,136.1215,78.9913,432.2408,0.1921,0.3607,62.1638864183365,2.33333333333333,76358.3,60.7170787463154,25895.775,35339.225,139768.95,0.1884,0.3253,60.7058772338754,5.84106328511846,4.109299,57.1600085268585,25.543376,2.330245,13.102997,0.2178,0.3436,64.8410261393778,3.29833848608372,83.253630885,62.7023496194511,166.660268955,39.83765212,189.035762562,0.209,0.3234,64.4713308778479,3.65196695455311,390.302,62.1168591790283,329.927,228.573,895.051,0.2056,0.3283,70.7,4.2,40.872,67.7,18.226,16.557,65.915,0.1952,0.4333,59.3684384574348,6.29434041788321,32.900769,55.6315868401424,21.570958,8.958112,50.826445,0.2309,0.2953,73.7444602348357,6.82133357099847,570.441,68.7141046120852,602.552,304.877,1255.231,0.2565,0.309,52.8595431220148,14.002425470811,265.109,45.4579249921435,118.041,108.272,444.139,0.2186,0.3424,63.1333333333333,3.6,13301.349,60.8333333333333,2536.562,4054.506,19141.744,0.2367,0.3187
2019-10-01,65.9388922666666,5.16322173333333,272.211,62.5343202666667,120.146,112.018,496.921,0.2448,0.3196,61.2359402888251,4.33110777838866,47.5393467,58.5837457158064,53.5070069,22.4330088,93.2508137,0.2151,0.3519,54.0700720741463,5.15844020379604,57.792,51.280899738052,93.078,27.172,111.912,0.1352,0.4535,65.5666666666667,5.7,306.27775,61.8333333333333,168.10775,110.822,528.52825,0.1538,0.5334,68.0545042453846,4.07800544341144,93.198448417,65.2792378577711,116.278337626,47.743037782,183.674349005,0.1936,0.3743,62.2826534564434,3.18523266620755,430.91815,60.2988060331679,394.94687,171.18274,809.52207,0.2326,0.3274,62.6445174803866,5.17762705877279,247.6923,59.4010179924845,318.1793,115.7544,541.3046,0.2146,0.3173,57.992568551273,13.9642175190312,171.87,49.8943601338999,105.962,57.625,300.21,0.2262,0.3326,59.5217252418221,6.62761495373686,27.311,55.576854478973,23.108,11.872,51.239,0.1836,0.3936,55.3404593949097,8.13304205421102,314.849,50.8395965593282,186.94,138.806,581.011,0.2332,0.3166,63.2650828630671,3.68335407486464,350.308,60.9348058554638,178.741,95.955,544.733,0.2564,0.2884,51.7712875453306,16.6029240812315,31.848610249,43.1757399783033,17.500649502,4.654307292,45.82699524,0.22,0.3208,62.5214940286763,4.75157103046575,25.49769318,59.5507408305953,113.398991249,61.705933308,90.300925539,0.1912,0.3732,49.7610699532722,9.50656571163616,262.2183,45.0305011393511,135.1682,78.9424,430.8419,0.1921,0.3607,62.4338152915578,2.26666666666667,73968.875,60.9987966305656,25946.0,34263.375,137166.85,0.1884,0.3253,60.4333609761012,5.76614813617817,4.120209,56.9486838585479,25.49617,2.452678,13.134191,0.2178,0.3436,64.8846978966692,3.38706854065353,83.844790885,62.687008706513,167.644038955,40.35190212,189.892992562,0.209,0.3234,64.3925344016055,3.96163808319751,388.966,61.8415352360154,352.502,227.142,909.996,0.2056,0.3283,70.4,4.1,41.084,67.5,18.342,16.556,66.042,0.1952,0.4333,59.3086284299631,6.57653267676667,32.9946,55.4081771011244,22.382228,9.02227,51.163327,0.2309,0.2953,74.21758096555,6.91790615907954,576.312,69.0832783608144,588.238,307.088,1260.829,0.2565,0.309,52.4658348352748,13.0860450612904,266.293,45.6001320469486,114.011,112.165,453.054,0.2186,0.3424,63.2333333333333,3.6,13353.687,60.9666666666667,2557.846,4075.404,19253.959,0.2367,0.3187
